2015-10-02 17:20:43,ANSWERED
2015-10-01 08:01:31,ANSWERED
2015-10-01 08:05:01,ANSWERED
2015-10-01 08:10:49,ANSWERED
2015-10-01 08:22:49,ANSWERED
2015-10-01 08:29:53,NO ANSWER
2015-10-01 08:34:13,ANSWERED
2015-10-01 08:52:28,ANSWERED
2015-10-01 09:00:23,ANSWERED
2015-10-01 09:32:25,ANSWERED
2015-10-01 09:33:56,ANSWERED
2015-10-01 09:34:20,ANSWERED
2015-10-01 09:37:32,ANSWERED
2015-10-01 09:43:18,ANSWERED
2015-10-01 09:46:17,ANSWERED
2015-10-01 09:52:24,ANSWERED
2015-10-01 09:55:36,ANSWERED
2015-10-01 10:15:55,ANSWERED
2015-10-01 10:18:09,ANSWERED
2015-10-01 10:24:10,NO ANSWER
2015-10-01 10:25:31,ANSWERED
2015-10-01 10:20:54,ANSWERED
2015-10-01 10:51:24,ANSWERED
2015-10-01 10:51:46,NO ANSWER
2015-10-01 10:52:39,ANSWERED
2015-10-01 10:56:17,ANSWERED
2015-10-01 10:57:04,ANSWERED
2015-10-01 10:56:44,ANSWERED
2015-10-01 11:08:06,ANSWERED
2015-10-01 11:12:28,ANSWERED
2015-10-01 11:15:57,ANSWERED
2015-10-01 11:16:58,ANSWERED
2015-10-01 11:18:22,ANSWERED
2015-10-01 11:20:02,ANSWERED
2015-10-01 11:20:23,ANSWERED
2015-10-01 11:23:26,ANSWERED
2015-10-01 11:24:46,ANSWERED
2015-10-01 11:27:36,ANSWERED
2015-10-01 11:27:04,ANSWERED
2015-10-01 11:28:00,ANSWERED
2015-10-01 11:31:10,ANSWERED
2015-10-01 11:35:27,ANSWERED
2015-10-01 11:58:03,ANSWERED
2015-10-01 12:09:50,ANSWERED
2015-10-01 12:14:33,ANSWERED
2015-10-01 12:32:26,ANSWERED
2015-10-01 12:33:11,ANSWERED
2015-10-01 12:36:51,ANSWERED
2015-10-01 12:59:13,NO ANSWER
2015-10-01 13:00:00,ANSWERED
2015-10-01 13:02:57,ANSWERED
2015-10-01 12:57:57,ANSWERED
2015-10-01 13:05:29,ANSWERED
2015-10-01 13:13:43,ANSWERED
2015-10-01 13:34:10,ANSWERED
2015-10-01 13:40:32,ANSWERED
2015-10-01 13:43:01,NO ANSWER
2015-10-01 13:44:50,ANSWERED
2015-10-01 13:45:42,ANSWERED
2015-10-01 13:48:58,ANSWERED
2015-10-01 13:49:43,ANSWERED
2015-10-01 14:13:54,ANSWERED
2015-10-01 14:18:25,ANSWERED
2015-10-01 14:20:43,ANSWERED
2015-10-01 14:27:33,ANSWERED
2015-10-01 14:38:30,ANSWERED
2015-10-01 14:59:02,ANSWERED
2015-10-01 14:59:49,ANSWERED
2015-10-01 15:02:36,ANSWERED
2015-10-01 15:17:37,NO ANSWER
2015-10-01 15:19:01,NO ANSWER
2015-10-01 15:18:44,NO ANSWER
2015-10-01 15:19:20,NO ANSWER
2015-10-01 15:17:10,NO ANSWER
2015-10-01 15:21:35,NO ANSWER
2015-10-01 15:21:32,ANSWERED
2015-10-01 15:22:29,NO ANSWER
2015-10-01 15:23:20,NO ANSWER
2015-10-01 15:23:28,NO ANSWER
2015-10-01 15:22:43,ANSWERED
2015-10-01 15:29:07,ANSWERED
2015-10-01 15:43:12,ANSWERED
2015-10-01 15:44:21,ANSWERED
2015-10-01 15:50:03,ANSWERED
2015-10-01 15:57:20,ANSWERED
2015-10-01 16:06:02,ANSWERED
2015-10-01 16:06:44,ANSWERED
2015-10-01 15:57:20,ANSWERED
2015-10-01 16:08:05,ANSWERED
2015-10-01 16:08:15,ANSWERED
2015-10-01 16:26:06,NO ANSWER
2015-10-01 16:28:50,ANSWERED
2015-10-01 16:30:46,NO ANSWER
2015-10-01 16:31:43,ANSWERED
2015-10-01 16:30:09,ANSWERED
2015-10-01 16:34:01,ANSWERED
2015-10-01 16:43:02,ANSWERED
2015-10-01 16:51:26,ANSWERED
2015-10-01 16:52:45,ANSWERED
2015-10-01 16:54:28,ANSWERED
2015-10-01 16:54:42,ANSWERED
2015-10-01 16:54:32,ANSWERED
2015-10-01 16:58:13,ANSWERED
2015-10-01 16:56:12,ANSWERED
2015-10-01 16:55:13,ANSWERED
2015-10-01 17:06:42,ANSWERED
2015-10-01 17:08:02,ANSWERED
2015-10-01 17:23:07,ANSWERED
2015-10-01 17:25:54,ANSWERED
2015-10-01 18:17:57,ANSWERED
2015-10-01 18:15:04,ANSWERED
2015-10-01 19:02:24,ANSWERED
2015-10-01 19:06:14,ANSWERED
2015-10-01 19:58:41,ANSWERED
2015-10-01 20:00:38,ANSWERED
2015-10-01 19:49:49,ANSWERED
2015-10-01 20:14:07,ANSWERED
2015-10-01 20:32:04,ANSWERED
2015-10-01 21:17:47,NO ANSWER
2015-10-02 07:17:03,ANSWERED
2015-10-02 08:08:36,ANSWERED
2015-10-02 08:16:44,ANSWERED
2015-10-02 08:22:22,ANSWERED
2015-10-02 08:21:54,ANSWERED
2015-10-02 08:40:08,ANSWERED
2015-10-02 08:46:15,ANSWERED
2015-10-02 08:58:15,ANSWERED
2015-10-02 08:59:16,ANSWERED
2015-10-02 08:59:23,ANSWERED
2015-10-02 09:02:58,ANSWERED
2015-10-02 09:16:17,ANSWERED
2015-10-02 09:33:43,NO ANSWER
2015-10-02 09:33:39,ANSWERED
2015-10-02 09:28:45,ANSWERED
2015-10-02 09:41:28,ANSWERED
2015-10-02 09:43:26,ANSWERED
2015-10-02 09:44:05,ANSWERED
2015-10-02 09:46:37,ANSWERED
2015-10-02 09:53:45,NO ANSWER
2015-10-02 09:55:37,ANSWERED
2015-10-02 09:58:22,ANSWERED
2015-10-02 10:03:29,NO ANSWER
2015-10-02 10:08:49,NO ANSWER
2015-10-02 09:28:27,ANSWERED
2015-10-02 10:16:16,ANSWERED
2015-10-02 10:16:15,ANSWERED
2015-10-02 10:15:43,ANSWERED
2015-10-02 10:24:13,ANSWERED
2015-10-02 10:24:00,ANSWERED
2015-10-02 10:27:49,ANSWERED
2015-10-02 10:41:21,ANSWERED
2015-10-02 10:44:11,ANSWERED
2015-10-02 11:01:30,ANSWERED
2015-10-02 10:57:58,ANSWERED
2015-10-02 11:04:44,ANSWERED
2015-10-02 11:07:43,ANSWERED
2015-10-02 11:08:35,ANSWERED
2015-10-02 11:11:30,ANSWERED
2015-10-02 11:21:09,NO ANSWER
2015-10-02 11:22:55,NO ANSWER
2015-10-02 11:25:57,NO ANSWER
2015-10-02 11:17:36,ANSWERED
2015-10-02 11:33:20,NO ANSWER
2015-10-02 11:32:28,ANSWERED
2015-10-02 11:16:37,ANSWERED
2015-10-02 11:44:10,NO ANSWER
2015-10-02 11:49:07,ANSWERED
2015-10-02 11:56:52,NO ANSWER
2015-10-02 11:48:42,ANSWERED
2015-10-02 11:57:26,NO ANSWER
2015-10-02 11:22:40,ANSWERED
2015-10-02 12:23:44,ANSWERED
2015-10-02 12:23:58,ANSWERED
2015-10-02 12:28:50,ANSWERED
2015-10-02 12:42:54,ANSWERED
2015-10-02 13:29:56,ANSWERED
2015-10-02 13:54:55,ANSWERED
2015-10-02 14:06:54,ANSWERED
2015-10-02 14:08:46,ANSWERED
2015-10-02 14:20:48,NO ANSWER
2015-10-02 14:27:34,NO ANSWER
2015-10-02 14:24:27,ANSWERED
2015-10-02 14:30:30,ANSWERED
2015-10-02 15:18:16,ANSWERED
2015-10-02 15:16:31,ANSWERED
2015-10-02 15:26:02,NO ANSWER
2015-10-02 15:25:09,ANSWERED
2015-10-02 15:29:01,NO ANSWER
2015-10-02 15:29:29,NO ANSWER
2015-10-02 15:30:30,NO ANSWER
2015-10-02 15:32:04,ANSWERED
2015-10-02 15:30:26,ANSWERED
2015-10-02 15:32:53,ANSWERED
2015-10-02 15:42:15,ANSWERED
2015-10-02 15:50:45,ANSWERED
2015-10-02 16:06:34,ANSWERED
2015-10-02 16:32:14,NO ANSWER
2015-10-02 16:33:18,ANSWERED
2015-10-02 16:43:10,ANSWERED
2015-10-02 16:51:29,ANSWERED
2015-10-02 16:55:59,ANSWERED
2015-10-02 17:05:43,ANSWERED
2015-10-02 17:19:08,NO ANSWER
2015-10-02 17:20:50,NO ANSWER
2015-10-02 17:19:51,ANSWERED
2015-10-02 17:30:37,NO ANSWER
2015-10-02 17:31:43,NO ANSWER
2015-10-02 17:32:30,NO ANSWER
2015-10-02 18:03:35,NO ANSWER
2015-10-02 17:58:16,ANSWERED
2015-10-02 18:59:31,NO ANSWER
2015-10-02 19:49:47,ANSWERED
2015-10-02 20:35:17,ANSWERED
2015-10-02 20:57:01,NO ANSWER
2015-10-03 08:45:14,ANSWERED
2015-10-03 09:14:30,ANSWERED
2015-10-03 09:43:50,ANSWERED
2015-10-03 09:51:26,NO ANSWER
2015-10-03 09:45:02,ANSWERED
2015-10-03 09:54:14,NO ANSWER
2015-10-03 10:12:48,NO ANSWER
2015-10-03 10:15:17,ANSWERED
2015-10-03 10:28:09,ANSWERED
2015-10-03 10:48:16,ANSWERED
2015-10-03 11:08:02,ANSWERED
2015-10-03 11:19:19,ANSWERED
2015-10-03 12:09:33,ANSWERED
2015-10-03 12:19:11,ANSWERED
2015-10-03 12:25:44,ANSWERED
2015-10-03 12:48:34,ANSWERED
2015-10-03 12:55:08,ANSWERED
2015-10-03 13:00:58,ANSWERED
2015-10-03 13:04:29,ANSWERED
2015-10-03 13:42:04,ANSWERED
2015-10-03 14:27:28,ANSWERED
2015-10-03 14:36:38,ANSWERED
2015-10-03 14:46:17,ANSWERED
2015-10-03 14:56:56,ANSWERED
2015-10-03 15:53:42,ANSWERED
2015-10-03 18:28:49,ANSWERED
2015-10-03 18:44:05,ANSWERED
2015-10-03 18:58:36,ANSWERED
2015-10-03 19:11:55,ANSWERED
2015-10-03 19:31:03,ANSWERED
2015-10-04 12:58:39,ANSWERED
2015-10-04 13:19:22,ANSWERED
2015-10-04 14:29:30,ANSWERED
2015-10-04 17:55:20,ANSWERED
2015-10-05 07:00:42,ANSWERED
2015-10-05 07:08:58,ANSWERED
2015-10-05 07:29:55,ANSWERED
2015-10-05 07:39:11,ANSWERED
2015-10-05 07:52:02,ANSWERED
2015-10-05 07:54:32,NO ANSWER
2015-10-05 08:25:18,ANSWERED
2015-10-05 08:45:27,ANSWERED
2015-10-05 09:23:31,ANSWERED
2015-10-05 09:53:33,ANSWERED
2015-10-05 09:53:36,ANSWERED
2015-10-05 09:52:27,ANSWERED
2015-10-05 10:02:45,ANSWERED
2015-10-05 10:07:51,ANSWERED
2015-10-05 10:16:02,ANSWERED
2015-10-05 10:07:45,ANSWERED
2015-10-05 10:21:07,ANSWERED
2015-10-05 11:10:21,ANSWERED
2015-10-05 11:33:47,ANSWERED
2015-10-05 11:38:13,ANSWERED
2015-10-05 11:42:08,NO ANSWER
2015-10-05 11:38:02,ANSWERED
2015-10-05 11:41:56,ANSWERED
2015-10-05 11:49:35,ANSWERED
2015-10-05 12:13:57,ANSWERED
2015-10-05 12:20:48,ANSWERED
2015-10-05 12:33:08,ANSWERED
2015-10-05 12:40:27,NO ANSWER
2015-10-05 12:46:34,NO ANSWER
2015-10-05 13:07:39,ANSWERED
2015-10-05 12:59:04,ANSWERED
2015-10-05 13:33:34,ANSWERED
2015-10-05 13:43:30,ANSWERED
2015-10-05 13:57:52,ANSWERED
2015-10-05 14:12:14,ANSWERED
2015-10-05 14:13:18,ANSWERED
2015-10-05 14:18:14,ANSWERED
2015-10-05 14:32:25,ANSWERED
2015-10-05 14:40:35,NO ANSWER
2015-10-05 14:41:05,ANSWERED
2015-10-05 14:49:47,ANSWERED
2015-10-05 15:02:57,ANSWERED
2015-10-05 15:03:18,ANSWERED
2015-10-05 15:06:27,ANSWERED
2015-10-05 15:23:49,ANSWERED
2015-10-05 15:29:11,ANSWERED
2015-10-05 15:30:12,ANSWERED
2015-10-05 15:40:17,ANSWERED
2015-10-05 15:44:26,ANSWERED
2015-10-05 15:45:20,ANSWERED
2015-10-05 16:04:17,ANSWERED
2015-10-05 16:04:50,ANSWERED
2015-10-05 16:11:44,ANSWERED
2015-10-05 16:12:42,ANSWERED
2015-10-05 16:09:45,ANSWERED
2015-10-05 16:17:00,ANSWERED
2015-10-05 16:19:09,ANSWERED
2015-10-05 16:22:35,NO ANSWER
2015-10-05 16:26:51,NO ANSWER
2015-10-05 16:22:30,ANSWERED
2015-10-05 16:34:47,ANSWERED
2015-10-05 16:37:25,ANSWERED
2015-10-05 16:50:15,ANSWERED
2015-10-05 16:49:22,ANSWERED
2015-10-05 16:57:56,NO ANSWER
2015-10-05 16:58:52,NO ANSWER
2015-10-05 16:59:31,NO ANSWER
2015-10-05 16:56:36,ANSWERED
2015-10-05 17:04:28,ANSWERED
2015-10-05 16:33:33,ANSWERED
2015-10-05 17:08:34,ANSWERED
2015-10-05 17:21:15,ANSWERED
2015-10-05 17:23:35,ANSWERED
2015-10-05 17:35:22,ANSWERED
2015-10-05 17:43:41,ANSWERED
2015-10-05 17:44:19,ANSWERED
2015-10-05 17:51:46,ANSWERED
2015-10-05 18:05:01,ANSWERED
2015-10-05 19:16:10,ANSWERED
2015-10-05 19:28:31,ANSWERED
2015-10-05 20:03:48,ANSWERED
2015-10-05 20:33:41,ANSWERED
2015-10-06 07:01:01,ANSWERED
2015-10-06 07:12:42,ANSWERED
2015-10-06 07:13:35,ANSWERED
2015-10-06 07:25:23,ANSWERED
2015-10-06 07:31:15,ANSWERED
2015-10-06 07:48:05,ANSWERED
2015-10-06 07:55:19,NO ANSWER
2015-10-06 07:57:13,NO ANSWER
2015-10-06 08:02:33,ANSWERED
2015-10-06 09:04:25,ANSWERED
2015-10-06 09:05:13,ANSWERED
2015-10-06 09:21:25,ANSWERED
2015-10-06 09:47:32,ANSWERED
2015-10-06 09:45:10,ANSWERED
2015-10-06 09:56:14,ANSWERED
2015-10-06 10:10:04,ANSWERED
2015-10-06 10:13:38,NO ANSWER
2015-10-06 10:11:34,ANSWERED
2015-10-06 11:39:15,ANSWERED
2015-10-06 12:27:33,ANSWERED
2015-10-06 12:39:09,ANSWERED
2015-10-06 14:02:26,ANSWERED
2015-10-06 14:13:50,ANSWERED
2015-10-06 14:14:44,ANSWERED
2015-10-06 14:33:51,ANSWERED
2015-10-06 14:37:26,ANSWERED
2015-10-06 14:39:07,ANSWERED
2015-10-06 14:49:02,ANSWERED
2015-10-06 14:56:50,ANSWERED
2015-10-06 15:09:00,NO ANSWER
2015-10-06 15:11:36,ANSWERED
2015-10-06 15:14:34,NO ANSWER
2015-10-06 15:20:42,NO ANSWER
2015-10-06 15:20:42,NO ANSWER
2015-10-06 15:45:40,NO ANSWER
2015-10-06 15:47:20,NO ANSWER
2015-10-06 15:22:15,ANSWERED
2015-10-06 15:39:47,ANSWERED
2015-10-06 15:52:12,ANSWERED
2015-10-06 15:55:59,ANSWERED
2015-10-06 15:56:56,ANSWERED
2015-10-06 16:00:42,NO ANSWER
2015-10-06 16:05:47,NO ANSWER
2015-10-06 16:07:18,NO ANSWER
2015-10-06 16:07:58,NO ANSWER
2015-10-06 16:07:02,ANSWERED
2015-10-06 16:13:15,NO ANSWER
2015-10-06 16:12:23,ANSWERED
2015-10-06 16:17:08,ANSWERED
2015-10-06 16:19:27,ANSWERED
2015-10-06 16:14:22,ANSWERED
2015-10-06 16:26:13,NO ANSWER
2015-10-06 16:29:18,NO ANSWER
2015-10-06 16:27:36,ANSWERED
2015-10-06 16:29:46,ANSWERED
2015-10-06 16:52:26,NO ANSWER
2015-10-06 16:51:03,ANSWERED
2015-10-06 16:55:05,NO ANSWER
2015-10-06 16:55:11,ANSWERED
2015-10-06 17:15:59,ANSWERED
2015-10-06 17:47:58,NO ANSWER
2015-10-06 17:40:41,ANSWERED
2015-10-06 18:01:24,ANSWERED
2015-10-06 18:30:10,ANSWERED
2015-10-06 18:47:16,NO ANSWER
2015-10-06 18:57:53,NO ANSWER
2015-10-06 19:00:21,ANSWERED
2015-10-06 19:02:08,ANSWERED
2015-10-06 20:08:31,ANSWERED
2015-10-07 07:52:04,ANSWERED
2015-10-07 08:03:54,ANSWERED
2015-10-07 08:37:33,ANSWERED
2015-10-07 08:38:46,ANSWERED
2015-10-07 08:39:38,ANSWERED
2015-10-07 09:20:49,ANSWERED
2015-10-07 09:24:49,ANSWERED
2015-10-07 09:29:28,NO ANSWER
2015-10-07 09:31:19,NO ANSWER
2015-10-07 09:31:02,ANSWERED
2015-10-07 09:40:02,ANSWERED
2015-10-07 10:02:01,ANSWERED
2015-10-07 10:02:39,ANSWERED
2015-10-07 10:03:16,ANSWERED
2015-10-07 10:03:52,ANSWERED
2015-10-07 10:17:07,NO ANSWER
2015-10-07 10:17:36,ANSWERED
2015-10-07 10:03:13,ANSWERED
2015-10-07 10:28:27,ANSWERED
2015-10-07 10:42:21,ANSWERED
2015-10-07 10:47:01,ANSWERED
2015-10-07 11:02:51,ANSWERED
2015-10-07 11:25:06,NO ANSWER
2015-10-07 11:24:33,ANSWERED
2015-10-07 11:32:05,ANSWERED
2015-10-07 11:36:15,ANSWERED
2015-10-07 11:37:19,ANSWERED
2015-10-07 11:43:50,ANSWERED
2015-10-07 11:47:58,ANSWERED
2015-10-07 11:55:39,ANSWERED
2015-10-07 11:58:12,ANSWERED
2015-10-07 12:16:21,ANSWERED
2015-10-07 12:32:57,ANSWERED
2015-10-07 12:36:04,ANSWERED
2015-10-07 13:05:41,NO ANSWER
2015-10-07 13:16:11,ANSWERED
2015-10-07 13:36:46,ANSWERED
2015-10-07 13:49:08,ANSWERED
2015-10-07 13:49:39,ANSWERED
2015-10-07 13:57:56,ANSWERED
2015-10-07 13:58:31,ANSWERED
2015-10-07 14:35:58,ANSWERED
2015-10-07 14:40:48,NO ANSWER
2015-10-07 14:38:17,ANSWERED
2015-10-07 15:16:55,ANSWERED
2015-10-07 15:23:21,ANSWERED
2015-10-07 15:35:24,NO ANSWER
2015-10-07 15:37:07,ANSWERED
2015-10-07 15:40:39,ANSWERED
2015-10-07 15:37:39,ANSWERED
2015-10-07 15:50:46,NO ANSWER
2015-10-07 15:48:14,ANSWERED
2015-10-07 15:50:18,ANSWERED
2015-10-07 15:56:14,ANSWERED
2015-10-07 16:16:39,NO ANSWER
2015-10-07 16:44:33,ANSWERED
2015-10-07 18:33:43,ANSWERED
2015-10-07 19:08:02,ANSWERED
2015-10-08 07:51:20,ANSWERED
2015-10-08 08:08:37,ANSWERED
2015-10-08 08:39:18,ANSWERED
2015-10-08 08:46:35,ANSWERED
2015-10-08 08:50:28,ANSWERED
2015-10-08 08:47:00,ANSWERED
2015-10-08 09:00:34,NO ANSWER
2015-10-08 09:14:55,ANSWERED
2015-10-08 09:18:18,ANSWERED
2015-10-08 09:26:34,ANSWERED
2015-10-08 09:52:48,ANSWERED
2015-10-08 10:04:20,ANSWERED
2015-10-08 09:59:23,ANSWERED
2015-10-08 10:13:30,ANSWERED
2015-10-08 10:13:56,ANSWERED
2015-10-08 10:22:53,ANSWERED
2015-10-08 10:29:20,ANSWERED
2015-10-08 10:45:52,NO ANSWER
2015-10-08 10:44:25,ANSWERED
2015-10-08 10:57:25,ANSWERED
2015-10-08 10:42:26,ANSWERED
2015-10-08 10:58:09,ANSWERED
2015-10-08 11:13:55,ANSWERED
2015-10-08 11:10:00,ANSWERED
2015-10-08 11:29:47,ANSWERED
2015-10-08 11:43:25,ANSWERED
2015-10-08 11:58:40,ANSWERED
2015-10-08 11:59:17,ANSWERED
2015-10-08 12:22:49,ANSWERED
2015-10-08 12:32:28,ANSWERED
2015-10-08 12:36:25,ANSWERED
2015-10-08 12:32:51,ANSWERED
2015-10-08 13:02:04,ANSWERED
2015-10-08 14:12:07,ANSWERED
2015-10-08 14:17:18,ANSWERED
2015-10-08 14:16:59,ANSWERED
2015-10-08 14:29:25,ANSWERED
2015-10-08 14:37:24,ANSWERED
2015-10-08 14:40:02,ANSWERED
2015-10-08 14:43:05,NO ANSWER
2015-10-08 14:42:46,ANSWERED
2015-10-08 14:44:07,ANSWERED
2015-10-08 15:02:24,ANSWERED
2015-10-08 15:04:44,NO ANSWER
2015-10-08 15:08:45,ANSWERED
2015-10-08 15:20:36,NO ANSWER
2015-10-08 15:25:20,NO ANSWER
2015-10-08 15:25:06,ANSWERED
2015-10-08 15:39:14,ANSWERED
2015-10-08 15:40:40,ANSWERED
2015-10-08 15:49:19,ANSWERED
2015-10-08 16:23:28,ANSWERED
2015-10-08 16:39:15,ANSWERED
2015-10-08 17:23:13,ANSWERED
2015-10-08 17:31:51,ANSWERED
2015-10-08 19:09:10,ANSWERED
2015-10-09 07:58:01,ANSWERED
2015-10-09 09:23:16,ANSWERED
2015-10-09 10:17:08,ANSWERED
2015-10-09 10:59:05,ANSWERED
2015-10-09 11:13:45,ANSWERED
2015-10-09 11:22:23,ANSWERED
2015-10-09 11:56:25,NO ANSWER
2015-10-09 11:57:36,NO ANSWER
2015-10-09 12:01:27,ANSWERED
2015-10-09 12:01:54,NO ANSWER
2015-10-09 11:55:34,ANSWERED
2015-10-09 12:03:26,NO ANSWER
2015-10-09 12:04:21,NO ANSWER
2015-10-09 12:05:20,NO ANSWER
2015-10-09 12:04:30,NO ANSWER
2015-10-09 12:04:03,ANSWERED
2015-10-09 12:06:04,NO ANSWER
2015-10-09 12:06:39,NO ANSWER
2015-10-09 12:05:45,ANSWERED
2015-10-09 12:07:34,NO ANSWER
2015-10-09 12:07:45,NO ANSWER
2015-10-09 12:07:59,NO ANSWER
2015-10-09 12:08:26,NO ANSWER
2015-10-09 12:09:04,NO ANSWER
2015-10-09 12:08:38,NO ANSWER
2015-10-09 12:01:23,ANSWERED
2015-10-09 12:09:53,ANSWERED
2015-10-09 12:11:01,NO ANSWER
2015-10-09 12:02:32,ANSWERED
2015-10-09 12:16:54,ANSWERED
2015-10-09 12:21:23,ANSWERED
2015-10-09 12:38:02,ANSWERED
2015-10-09 12:42:47,ANSWERED
2015-10-09 12:44:00,ANSWERED
2015-10-09 12:42:32,ANSWERED
2015-10-09 12:58:56,ANSWERED
2015-10-09 13:05:48,ANSWERED
2015-10-09 13:17:15,ANSWERED
2015-10-09 13:35:37,ANSWERED
2015-10-09 13:44:06,ANSWERED
2015-10-09 13:56:38,ANSWERED
2015-10-09 14:16:56,ANSWERED
2015-10-09 14:14:36,ANSWERED
2015-10-09 14:17:34,ANSWERED
2015-10-09 14:41:50,ANSWERED
2015-10-09 14:42:47,ANSWERED
2015-10-09 15:00:38,ANSWERED
2015-10-09 15:28:53,ANSWERED
2015-10-09 15:39:40,ANSWERED
2015-10-09 15:40:24,ANSWERED
2015-10-09 15:59:28,NO ANSWER
2015-10-09 16:00:03,NO ANSWER
2015-10-09 15:54:27,ANSWERED
2015-10-09 16:02:06,ANSWERED
2015-10-09 16:10:31,ANSWERED
2015-10-09 16:14:40,ANSWERED
2015-10-09 16:16:46,ANSWERED
2015-10-09 16:39:49,ANSWERED
2015-10-09 16:37:07,ANSWERED
2015-10-09 16:50:11,ANSWERED
2015-10-09 16:44:33,ANSWERED
2015-10-09 17:06:20,ANSWERED
2015-10-09 17:16:00,ANSWERED
2015-10-09 17:37:53,ANSWERED
2015-10-09 17:45:56,ANSWERED
